state_name,year,disease,cases
CALIFORNIA,1965,MEASLES,13864
CALIFORNIA,1966,MEASLES,15197
CALIFORNIA,1967,MEASLES,5260
CALIFORNIA,1968,MEASLES,1648
CALIFORNIA,1969,MEASLES,898
CALIFORNIA,1970,MEASLES,1949
CALIFORNIA,1971,MEASLES,2864
CALIFORNIA,1972,MEASLES,3222
CALIFORNIA,1973,MEASLES,804
CALIFORNIA,1974,MEASLES,1103
CALIFORNIA,1975,MEASLES,5217
CALIFORNIA,1976,MEASLES,2324
CALIFORNIA,1977,MEASLES,7938
CALIFORNIA,1978,MEASLES,646
CALIFORNIA,1979,MEASLES,974
CALIFORNIA,1980,MEASLES,886
CALIFORNIA,1981,MEASLES,347
CALIFORNIA,1982,MEASLES,800
CALIFORNIA,1983,MEASLES,156
CALIFORNIA,1984,MEASLES,312
CALIFORNIA,1985,MEASLES,259
CALIFORNIA,1986,MEASLES,429
CALIFORNIA,1987,MEASLES,774
CALIFORNIA,1988,MEASLES,735
CALIFORNIA,1989,MEASLES,2192
CALIFORNIA,1990,MEASLES,9598
CALIFORNIA,1991,MEASLES,1963
CALIFORNIA,1992,MEASLES,61
CALIFORNIA,1993,MEASLES,63
CALIFORNIA,1994,MEASLES,64
CALIFORNIA,1995,MEASLES,38
CALIFORNIA,1996,MEASLES,45
CALIFORNIA,1997,MEASLES,35
CALIFORNIA,1998,MEASLES,4
CALIFORNIA,1999,MEASLES,18
CALIFORNIA,2000,MEASLES,15
CALIFORNIA,2001,MEASLES,34
CALIFORNIA,2002,MEASLES,0
COLORADO,1928,MEASLES,2099
COLORADO,1929,MEASLES,748
COLORADO,1930,MEASLES,11781
COLORADO,1931,MEASLES,4787
COLORADO,1932,MEASLES,2376
COLORADO,1933,MEASLES,297
COLORADO,1934,MEASLES,12946
COLORADO,1935,MEASLES,12786
COLORADO,1936,MEASLES,597
COLORADO,1937,MEASLES,1027
COLORADO,1938,MEASLES,9163
COLORADO,1939,MEASLES,5886
COLORADO,1940,MEASLES,2625
COLORADO,1941,MEASLES,7438
COLORADO,1942,MEASLES,5628
COLORADO,1943,MEASLES,11266
COLORADO,1944,MEASLES,6329
COLORADO,1945,MEASLES,1072
COLORADO,1946,MEASLES,11943
COLORADO,1947,MEASLES,1769
COLORADO,1948,MEASLES,9135
COLORADO,1949,MEASLES,7221
COLORADO,1950,MEASLES,5239
COLORADO,1951,MEASLES,12385
COLORADO,1952,MEASLES,5287
COLORADO,1953,MEASLES,9788
COLORADO,1954,MEASLES,1906
COLORADO,1955,MEASLES,4902
COLORADO,1956,MEASLES,14190
COLORADO,1957,MEASLES,2887
COLORADO,1958,MEASLES,9436
COLORADO,1959,MEASLES,7037
COLORADO,1960,MEASLES,6806
COLORADO,1961,MEASLES,3879
COLORADO,1962,MEASLES,9001
COLORADO,1963,MEASLES,6298
COLORADO,1964,MEASLES,3240
COLORADO,1965,MEASLES,6009
COLORADO,1966,MEASLES,1445
COLORADO,1967,MEASLES,1635
COLORADO,1968,MEASLES,499
COLORADO,1969,MEASLES,139
COLORADO,1970,MEASLES,240
COLORADO,1971,MEASLES,894
COLORADO,1972,MEASLES,522
COLORADO,1973,MEASLES,166
COLORADO,1974,MEASLES,158
COLORADO,1975,MEASLES,1170
COLORADO,1976,MEASLES,450
COLORADO,1977,MEASLES,434
COLORADO,1978,MEASLES,50
COLORADO,1979,MEASLES,73
COLORADO,1980,MEASLES,24
COLORADO,1981,MEASLES,8
COLORADO,1982,MEASLES,7
COLORADO,1985,MEASLES,9
COLORADO,1986,MEASLES,5
COLORADO,1987,MEASLES,9
COLORADO,1988,MEASLES,116
COLORADO,1989,MEASLES,100
COLORADO,1990,MEASLES,139
COLORADO,1991,MEASLES,11
COLORADO,1992,MEASLES,22
COLORADO,1993,MEASLES,0
COLORADO,1994,MEASLES,20
COLORADO,1995,MEASLES,26
COLORADO,1996,MEASLES,7
COLORADO,1997,MEASLES,29
COLORADO,1999,MEASLES,0
COLORADO,2000,MEASLES,3
CONNECTICUT,1928,MEASLES,10014
CONNECTICUT,1929,MEASLES,9800
CONNECTICUT,1930,MEASLES,1810
CONNECTICUT,1931,MEASLES,12869
CONNECTICUT,1932,MEASLES,5701
CONNECTICUT,1933,MEASLES,5430
CONNECTICUT,1934,MEASLES,4659
CONNECTICUT,1935,MEASLES,24149
CONNECTICUT,1936,MEASLES,3828
CONNECTICUT,1937,MEASLES,10181
CONNECTICUT,1938,MEASLES,1816
CONNECTICUT,1939,MEASLES,15904
CONNECTICUT,1940,MEASLES,6436
CONNECTICUT,1941,MEASLES,6366
CONNECTICUT,1942,MEASLES,10537
CONNECTICUT,1943,MEASLES,9865
CONNECTICUT,1944,MEASLES,8775
CONNECTICUT,1945,MEASLES,3012
CONNECTICUT,1946,MEASLES,7585
CONNECTICUT,1947,MEASLES,16030
CONNECTICUT,1948,MEASLES,2832
CONNECTICUT,1949,MEASLES,19012
CONNECTICUT,1950,MEASLES,3980
CONNECTICUT,1951,MEASLES,4612
CONNECTICUT,1952,MEASLES,24540
CONNECTICUT,1953,MEASLES,2168
CONNECTICUT,1954,MEASLES,5026
CONNECTICUT,1955,MEASLES,28902
CONNECTICUT,1956,MEASLES,2697
CONNECTICUT,1957,MEASLES,9672
CONNECTICUT,1958,MEASLES,15792
CONNECTICUT,1959,MEASLES,13030
CONNECTICUT,1960,MEASLES,11057
CONNECTICUT,1961,MEASLES,6768
CONNECTICUT,1962,MEASLES,17790
CONNECTICUT,1963,MEASLES,5859
CONNECTICUT,1964,MEASLES,5289
CONNECTICUT,1965,MEASLES,9222
CONNECTICUT,1966,MEASLES,944
CONNECTICUT,1967,MEASLES,106
CONNECTICUT,1968,MEASLES,707
CONNECTICUT,1969,MEASLES,642
CONNECTICUT,1970,MEASLES,116
CONNECTICUT,1971,MEASLES,1194
CONNECTICUT,1972,MEASLES,1536
CONNECTICUT,1973,MEASLES,1819
CONNECTICUT,1974,MEASLES,174
CONNECTICUT,1975,MEASLES,129
CONNECTICUT,1976,MEASLES,237
CONNECTICUT,1977,MEASLES,774
CONNECTICUT,1978,MEASLES,528
CONNECTICUT,1979,MEASLES,4
CONNECTICUT,1980,MEASLES,27
CONNECTICUT,1981,MEASLES,9
CONNECTICUT,1982,MEASLES,8
CONNECTICUT,1983,MEASLES,0
CONNECTICUT,1984,MEASLES,10
CONNECTICUT,1985,MEASLES,6
CONNECTICUT,1986,MEASLES,9
CONNECTICUT,1987,MEASLES,22
CONNECTICUT,1988,MEASLES,17
CONNECTICUT,1989,MEASLES,215
CONNECTICUT,1990,MEASLES,188
CONNECTICUT,1991,MEASLES,23
CONNECTICUT,1992,MEASLES,2
CONNECTICUT,1993,MEASLES,6
CONNECTICUT,1994,MEASLES,4
CONNECTICUT,1995,MEASLES,1
CONNECTICUT,1996,MEASLES,1
CONNECTICUT,1997,MEASLES,0
CONNECTICUT,1999,MEASLES,0
CONNECTICUT,2001,MEASLES,0
DELAWARE,1928,MEASLES,597
DELAWARE,1929,MEASLES,566
DELAWARE,1930,MEASLES,261
DELAWARE,1931,MEASLES,2428
DELAWARE,1932,MEASLES,39
DELAWARE,1933,MEASLES,205
DELAWARE,1934,MEASLES,3063
DELAWARE,1935,MEASLES,1040
DELAWARE,1936,MEASLES,1407
DELAWARE,1937,MEASLES,1796
DELAWARE,1938,MEASLES,608
DELAWARE,1939,MEASLES,252
DELAWARE,1940,MEASLES,101
DELAWARE,1941,MEASLES,3489
DELAWARE,1942,MEASLES,253
DELAWARE,1943,MEASLES,1593
DELAWARE,1944,MEASLES,396
DELAWARE,1945,MEASLES,279
DELAWARE,1946,MEASLES,596
DELAWARE,1947,MEASLES,61
DELAWARE,1948,MEASLES,1040
DELAWARE,1949,MEASLES,741
DELAWARE,1950,MEASLES,625
DELAWARE,1951,MEASLES,690
DELAWARE,1952,MEASLES,410
DELAWARE,1953,MEASLES,407
DELAWARE,1954,MEASLES,1942
DELAWARE,1955,MEASLES,105
DELAWARE,1956,MEASLES,866
DELAWARE,1957,MEASLES,333
DELAWARE,1958,MEASLES,515
DELAWARE,1959,MEASLES,616
DELAWARE,1960,MEASLES,956
DELAWARE,1961,MEASLES,1698
DELAWARE,1962,MEASLES,607
DELAWARE,1963,MEASLES,1201
DELAWARE,1964,MEASLES,394
DELAWARE,1965,MEASLES,519
DELAWARE,1966,MEASLES,264
DELAWARE,1967,MEASLES,56
DELAWARE,1968,MEASLES,24
DELAWARE,1969,MEASLES,506
DELAWARE,1970,MEASLES,268
DELAWARE,1971,MEASLES,42
DELAWARE,1972,MEASLES,56
DELAWARE,1973,MEASLES,10
DELAWARE,1974,MEASLES,16
DELAWARE,1975,MEASLES,35
DELAWARE,1976,MEASLES,111
DELAWARE,1977,MEASLES,7
DELAWARE,1978,MEASLES,11
DELAWARE,1979,MEASLES,1
DELAWARE,1980,MEASLES,4
DELAWARE,1986,MEASLES,1
DELAWARE,1987,MEASLES,20
DELAWARE,1989,MEASLES,36
DELAWARE,1990,MEASLES,9
DELAWARE,1991,MEASLES,19
DELAWARE,1992,MEASLES,3
DELAWARE,1993,MEASLES,2
DELAWARE,1996,MEASLES,1
DELAWARE,1998,MEASLES,0
DISTRICT OF COLUMBIA,1928,MEASLES,2566
DISTRICT OF COLUMBIA,1929,MEASLES,455
DISTRICT OF COLUMBIA,1930,MEASLES,889
DISTRICT OF COLUMBIA,1931,MEASLES,4198
DISTRICT OF COLUMBIA,1932,MEASLES,273
DISTRICT OF COLUMBIA,1933,MEASLES,533
DISTRICT OF COLUMBIA,1934,MEASLES,6461
DISTRICT OF COLUMBIA,1935,MEASLES,929
DISTRICT OF COLUMBIA,1936,MEASLES,2111
DISTRICT OF COLUMBIA,1937,MEASLES,2053
DISTRICT OF COLUMBIA,1938,MEASLES,742
DISTRICT OF COLUMBIA,1939,MEASLES,3276
DISTRICT OF COLUMBIA,1940,MEASLES,883
DISTRICT OF COLUMBIA,1941,MEASLES,3730
DISTRICT OF COLUMBIA,1942,MEASLES,1624
DISTRICT OF COLUMBIA,1943,MEASLES,2109
DISTRICT OF COLUMBIA,1944,MEASLES,2733
DISTRICT OF COLUMBIA,1945,MEASLES,348
DISTRICT OF COLUMBIA,1946,MEASLES,4190
DISTRICT OF COLUMBIA,1947,MEASLES,534
DISTRICT OF COLUMBIA,1948,MEASLES,2563
DISTRICT OF COLUMBIA,1949,MEASLES,2248
DISTRICT OF COLUMBIA,1950,MEASLES,1721
DISTRICT OF COLUMBIA,1951,MEASLES,1496
DISTRICT OF COLUMBIA,1952,MEASLES,2308
DISTRICT OF COLUMBIA,1953,MEASLES,357
DISTRICT OF COLUMBIA,1954,MEASLES,3032
DISTRICT OF COLUMBIA,1955,MEASLES,453
DISTRICT OF COLUMBIA,1956,MEASLES,1596
DISTRICT OF COLUMBIA,1957,MEASLES,876
DISTRICT OF COLUMBIA,1958,MEASLES,1420
DISTRICT OF COLUMBIA,1959,MEASLES,397
DISTRICT OF COLUMBIA,1960,MEASLES,1210
DISTRICT OF COLUMBIA,1961,MEASLES,366
DISTRICT OF COLUMBIA,1962,MEASLES,703
DISTRICT OF COLUMBIA,1963,MEASLES,221
DISTRICT OF COLUMBIA,1964,MEASLES,344
DISTRICT OF COLUMBIA,1965,MEASLES,157
DISTRICT OF COLUMBIA,1966,MEASLES,390
DISTRICT OF COLUMBIA,1967,MEASLES,27
DISTRICT OF COLUMBIA,1968,MEASLES,6
DISTRICT OF COLUMBIA,1969,MEASLES,45
DISTRICT OF COLUMBIA,1970,MEASLES,345
DISTRICT OF COLUMBIA,1971,MEASLES,16
DISTRICT OF COLUMBIA,1972,MEASLES,2
DISTRICT OF COLUMBIA,1973,MEASLES,10
DISTRICT OF COLUMBIA,1974,MEASLES,1
DISTRICT OF COLUMBIA,1975,MEASLES,2
DISTRICT OF COLUMBIA,1976,MEASLES,13
DISTRICT OF COLUMBIA,1977,MEASLES,14
DISTRICT OF COLUMBIA,1978,MEASLES,2
DISTRICT OF COLUMBIA,1979,MEASLES,1
DISTRICT OF COLUMBIA,1980,MEASLES,5
DISTRICT OF COLUMBIA,1981,MEASLES,2
DISTRICT OF COLUMBIA,1982,MEASLES,1
DISTRICT OF COLUMBIA,1985,MEASLES,28
DISTRICT OF COLUMBIA,1989,MEASLES,41
DISTRICT OF COLUMBIA,1990,MEASLES,22
DISTRICT OF COLUMBIA,1992,MEASLES,2
DISTRICT OF COLUMBIA,1996,MEASLES,0
DISTRICT OF COLUMBIA,1997,MEASLES,2
FLORIDA,1928,MEASLES,1714
FLORIDA,1929,MEASLES,1127
FLORIDA,1930,MEASLES,5245
FLORIDA,1931,MEASLES,3894
FLORIDA,1932,MEASLES,207
FLORIDA,1933,MEASLES,993
FLORIDA,1934,MEASLES,8015
FLORIDA,1935,MEASLES,1174
FLORIDA,1936,MEASLES,302
FLORIDA,1937,MEASLES,394
FLORIDA,1938,MEASLES,9175
FLORIDA,1939,MEASLES,2895
FLORIDA,1940,MEASLES,2192
FLORIDA,1941,MEASLES,9273
FLORIDA,1942,MEASLES,4081
FLORIDA,1943,MEASLES,1683
FLORIDA,1944,MEASLES,4594
FLORIDA,1945,MEASLES,977
FLORIDA,1946,MEASLES,2854
FLORIDA,1947,MEASLES,1343
FLORIDA,1948,MEASLES,3928
FLORIDA,1949,MEASLES,3843
FLORIDA,1950,MEASLES,2344
FLORIDA,1951,MEASLES,2270
FLORIDA,1952,MEASLES,3478
FLORIDA,1953,MEASLES,1276
FLORIDA,1954,MEASLES,10945
FLORIDA,1955,MEASLES,1427
FLORIDA,1956,MEASLES,5149
FLORIDA,1957,MEASLES,5262
FLORIDA,1958,MEASLES,12347
FLORIDA,1959,MEASLES,3592
FLORIDA,1960,MEASLES,3723
FLORIDA,1961,MEASLES,6695
FLORIDA,1962,MEASLES,4154
FLORIDA,1963,MEASLES,3754
FLORIDA,1964,MEASLES,7028
FLORIDA,1965,MEASLES,3708
FLORIDA,1966,MEASLES,3931
FLORIDA,1967,MEASLES,1806
FLORIDA,1968,MEASLES,573
FLORIDA,1969,MEASLES,611
FLORIDA,1970,MEASLES,1445
FLORIDA,1971,MEASLES,2316
FLORIDA,1972,MEASLES,1396
FLORIDA,1973,MEASLES,393
FLORIDA,1974,MEASLES,228
FLORIDA,1975,MEASLES,82
FLORIDA,1976,MEASLES,337
FLORIDA,1977,MEASLES,301
FLORIDA,1978,MEASLES,1094
FLORIDA,1979,MEASLES,607
FLORIDA,1980,MEASLES,407
FLORIDA,1981,MEASLES,300
FLORIDA,1982,MEASLES,214
FLORIDA,1983,MEASLES,161
FLORIDA,1984,MEASLES,16
FLORIDA,1985,MEASLES,113
FLORIDA,1986,MEASLES,400
FLORIDA,1987,MEASLES,85
FLORIDA,1988,MEASLES,167
FLORIDA,1989,MEASLES,203
FLORIDA,1990,MEASLES,371
FLORIDA,1991,MEASLES,297
FLORIDA,1992,MEASLES,41
FLORIDA,1993,MEASLES,27
FLORIDA,1994,MEASLES,21
FLORIDA,1995,MEASLES,9
FLORIDA,1996,MEASLES,0
FLORIDA,1997,MEASLES,8
FLORIDA,1998,MEASLES,1
FLORIDA,1999,MEASLES,1
FLORIDA,2000,MEASLES,2
FLORIDA,2002,MEASLES,1
GEORGIA,1928,MEASLES,4637
GEORGIA,1929,MEASLES,1180
GEORGIA,1930,MEASLES,4459
GEORGIA,1931,MEASLES,3053
GEORGIA,1932,MEASLES,1009
GEORGIA,1933,MEASLES,4628
GEORGIA,1934,MEASLES,22965
GEORGIA,1935,MEASLES,31
GEORGIA,1936,MEASLES,8
GEORGIA,1938,MEASLES,9272
GEORGIA,1939,MEASLES,3623
GEORGIA,1940,MEASLES,2934
GEORGIA,1941,MEASLES,9350
GEORGIA,1942,MEASLES,5417
GEORGIA,1943,MEASLES,4105
GEORGIA,1944,MEASLES,5448
GEORGIA,1945,MEASLES,860
GEORGIA,1946,MEASLES,3798
GEORGIA,1947,MEASLES,3352
GEORGIA,1948,MEASLES,1233
GEORGIA,1949,MEASLES,9599
GEORGIA,1950,MEASLES,2159
GEORGIA,1951,MEASLES,7523
GEORGIA,1952,MEASLES,8084
GEORGIA,1953,MEASLES,3078
GEORGIA,1954,MEASLES,6773
GEORGIA,1955,MEASLES,2478
GEORGIA,1956,MEASLES,4770
GEORGIA,1957,MEASLES,5860
GEORGIA,1958,MEASLES,6664
GEORGIA,1959,MEASLES,445
GEORGIA,1960,MEASLES,217
GEORGIA,1961,MEASLES,413
GEORGIA,1962,MEASLES,418
GEORGIA,1963,MEASLES,200
GEORGIA,1964,MEASLES,211
GEORGIA,1965,MEASLES,655
GEORGIA,1966,MEASLES,244
GEORGIA,1967,MEASLES,42
GEORGIA,1968,MEASLES,4
GEORGIA,1969,MEASLES,2
GEORGIA,1970,MEASLES,18
GEORGIA,1971,MEASLES,1135
GEORGIA,1972,MEASLES,176
GEORGIA,1973,MEASLES,51
GEORGIA,1974,MEASLES,3
GEORGIA,1975,MEASLES,40
GEORGIA,1976,MEASLES,5
GEORGIA,1977,MEASLES,762
GEORGIA,1978,MEASLES,56
GEORGIA,1979,MEASLES,555
GEORGIA,1980,MEASLES,847
GEORGIA,1981,MEASLES,110
GEORGIA,1983,MEASLES,8
GEORGIA,1984,MEASLES,3
GEORGIA,1985,MEASLES,8
GEORGIA,1986,MEASLES,93
GEORGIA,1987,MEASLES,9
GEORGIA,1989,MEASLES,17
GEORGIA,1990,MEASLES,358
GEORGIA,1991,MEASLES,15
GEORGIA,1992,MEASLES,3
