state_name,year,cases
DELAWARE,1972,177
DELAWARE,1973,285
DELAWARE,1974,186
DELAWARE,1975,14
DELAWARE,1976,89
DELAWARE,1977,144
DELAWARE,1978,56
DELAWARE,1979,95
DELAWARE,1980,40
DELAWARE,1981,9
DELAWARE,1982,13
DELAWARE,1983,6
DELAWARE,1984,3
DELAWARE,1985,0
DELAWARE,1986,0
DELAWARE,1988,1
DELAWARE,1989,2
DELAWARE,1990,5
DELAWARE,1991,7
DELAWARE,1992,7
DELAWARE,1993,7
DISTRICT OF COLUMBIA,1968,236
DISTRICT OF COLUMBIA,1969,92
DISTRICT OF COLUMBIA,1970,218
DISTRICT OF COLUMBIA,1971,98
DISTRICT OF COLUMBIA,1972,31
DISTRICT OF COLUMBIA,1973,159
DISTRICT OF COLUMBIA,1974,50
DISTRICT OF COLUMBIA,1975,154
DISTRICT OF COLUMBIA,1976,108
DISTRICT OF COLUMBIA,1977,6
DISTRICT OF COLUMBIA,1978,2
DISTRICT OF COLUMBIA,1979,1
DISTRICT OF COLUMBIA,1980,5
DISTRICT OF COLUMBIA,1981,8
DISTRICT OF COLUMBIA,1984,1
DISTRICT OF COLUMBIA,1986,1
DISTRICT OF COLUMBIA,1987,1
DISTRICT OF COLUMBIA,1988,294
DISTRICT OF COLUMBIA,1989,119
DISTRICT OF COLUMBIA,1990,35
DISTRICT OF COLUMBIA,1991,24
DISTRICT OF COLUMBIA,1992,7
DISTRICT OF COLUMBIA,1993,1
DISTRICT OF COLUMBIA,1996,0
DISTRICT OF COLUMBIA,1999,2
FLORIDA,1968,2234
FLORIDA,1969,1646
FLORIDA,1970,2907
FLORIDA,1971,2882
FLORIDA,1972,1428
FLORIDA,1973,2601
FLORIDA,1974,1845
FLORIDA,1975,944
FLORIDA,1976,361
FLORIDA,1977,263
FLORIDA,1978,309
FLORIDA,1979,152
FLORIDA,1980,182
FLORIDA,1981,129
FLORIDA,1982,42
FLORIDA,1984,38
FLORIDA,1985,56
FLORIDA,1986,55
FLORIDA,1987,60
FLORIDA,1988,38
FLORIDA,1989,45
FLORIDA,1990,172
FLORIDA,1991,359
FLORIDA,1992,263
FLORIDA,1993,47
FLORIDA,1994,34
FLORIDA,1995,16
FLORIDA,1996,28
FLORIDA,1997,35
FLORIDA,1998,33
FLORIDA,1999,27
FLORIDA,2000,11
FLORIDA,2001,11
FLORIDA,2002,6
GEORGIA,1968,92
GEORGIA,1969,4
GEORGIA,1970,3
GEORGIA,1971,11
GEORGIA,1972,27
GEORGIA,1973,32
GEORGIA,1974,1
GEORGIA,1975,17
GEORGIA,1976,3
GEORGIA,1977,37
GEORGIA,1978,69
GEORGIA,1979,7
GEORGIA,1980,16
GEORGIA,1981,44
GEORGIA,1982,29
GEORGIA,1983,47
GEORGIA,1984,22
GEORGIA,1985,30
GEORGIA,1986,28
GEORGIA,1987,40
GEORGIA,1988,37
GEORGIA,1989,103
GEORGIA,1990,96
GEORGIA,1991,86
GEORGIA,1992,75
GEORGIA,1993,18
GEORGIA,1994,8
GEORGIA,1995,10
GEORGIA,1996,3
GEORGIA,1997,9
GEORGIA,1998,2
GEORGIA,1999,5
GEORGIA,2000,2
GEORGIA,2001,7
GEORGIA,2002,2
HAWAII,1968,988
HAWAII,1969,597
HAWAII,1970,1493
HAWAII,1971,869
HAWAII,1972,310
HAWAII,1973,280
HAWAII,1974,75
HAWAII,1975,54
HAWAII,1976,42
HAWAII,1977,41
HAWAII,1978,35
HAWAII,1979,119
HAWAII,1980,21
HAWAII,1981,25
HAWAII,1982,21
HAWAII,1983,19
HAWAII,1984,24
HAWAII,1985,19
HAWAII,1986,24
HAWAII,1987,16
HAWAII,1988,17
HAWAII,1989,18
HAWAII,1990,25
HAWAII,1991,28
HAWAII,1992,25
HAWAII,1993,25
HAWAII,1994,21
HAWAII,1995,13
HAWAII,1996,26
HAWAII,1997,15
HAWAII,1998,17
HAWAII,1999,11
HAWAII,2000,13
HAWAII,2001,36
HAWAII,2002,11
IDAHO,1968,464
IDAHO,1969,207
IDAHO,1970,107
IDAHO,1971,183
IDAHO,1972,246
IDAHO,1973,133
IDAHO,1974,162
IDAHO,1975,72
IDAHO,1976,436
IDAHO,1977,128
IDAHO,1978,78
IDAHO,1979,11
IDAHO,1980,19
IDAHO,1981,8
IDAHO,1982,5
IDAHO,1983,9
IDAHO,1984,10
IDAHO,1985,10
IDAHO,1986,11
IDAHO,1987,7
IDAHO,1988,10
IDAHO,1989,37
IDAHO,1990,75
IDAHO,1991,12
IDAHO,1992,5
IDAHO,1993,5
IDAHO,1994,12
IDAHO,1995,6
IDAHO,1997,5
IDAHO,1998,7
IDAHO,1999,3
IDAHO,2000,1
IDAHO,2001,3
IDAHO,2002,2
ILLINOIS,1968,5166
ILLINOIS,1969,2859
ILLINOIS,1970,2221
ILLINOIS,1971,5195
ILLINOIS,1972,3262
ILLINOIS,1973,2857
ILLINOIS,1974,1607
ILLINOIS,1975,2853
ILLINOIS,1976,1964
ILLINOIS,1977,1390
ILLINOIS,1978,1904
ILLINOIS,1979,1003
ILLINOIS,1980,412
ILLINOIS,1981,213
ILLINOIS,1982,207
ILLINOIS,1983,160
ILLINOIS,1984,201
ILLINOIS,1985,216
ILLINOIS,1986,2526
ILLINOIS,1987,2601
ILLINOIS,1988,247
ILLINOIS,1989,192
ILLINOIS,1990,159
ILLINOIS,1991,119
ILLINOIS,1992,78
ILLINOIS,1993,58
ILLINOIS,1994,100
ILLINOIS,1995,48
ILLINOIS,1996,14
ILLINOIS,1997,14
ILLINOIS,1998,9
ILLINOIS,1999,8
ILLINOIS,2000,5
ILLINOIS,2001,10
ILLINOIS,2002,12
INDIANA,1968,4172
INDIANA,1969,2802
INDIANA,1970,2428
INDIANA,1971,5177
INDIANA,1972,1192
INDIANA,1973,1781
INDIANA,1974,1353
INDIANA,1975,2339
INDIANA,1976,1558
INDIANA,1977,366
INDIANA,1978,288
INDIANA,1979,303
INDIANA,1980,151
INDIANA,1981,121
INDIANA,1982,51
INDIANA,1983,55
INDIANA,1984,74
INDIANA,1985,37
INDIANA,1986,90
INDIANA,1987,897
INDIANA,1988,81
INDIANA,1989,51
INDIANA,1990,23
INDIANA,1991,11
INDIANA,1992,10
INDIANA,1993,8
INDIANA,1994,7
INDIANA,1995,9
INDIANA,1996,9
INDIANA,1997,16
INDIANA,1998,7
INDIANA,1999,3
INDIANA,2000,1
INDIANA,2001,2
INDIANA,2002,1
IOWA,1968,11927
IOWA,1969,4329
IOWA,1970,3319
IOWA,1971,5632
IOWA,1972,6566
IOWA,1973,3833
IOWA,1974,1962
IOWA,1975,1525
IOWA,1976,1591
IOWA,1977,1245
IOWA,1978,181
IOWA,1979,246
IOWA,1980,62
IOWA,1981,89
IOWA,1982,65
IOWA,1983,43
IOWA,1984,26
IOWA,1985,19
IOWA,1986,76
IOWA,1987,467
IOWA,1988,40
IOWA,1989,53
IOWA,1990,23
IOWA,1991,24
IOWA,1992,15
IOWA,1993,9
IOWA,1994,15
IOWA,1995,11
IOWA,1996,3
IOWA,1997,10
IOWA,1998,10
IOWA,1999,8
IOWA,2000,8
IOWA,2001,1
IOWA,2002,0
KANSAS,1968,711
KANSAS,1969,108
KANSAS,1970,155
KANSAS,1971,686
KANSAS,1972,737
KANSAS,1973,959
KANSAS,1974,810
KANSAS,1975,1073
KANSAS,1976,1184
KANSAS,1977,1326
KANSAS,1978,628
KANSAS,1979,261
KANSAS,1980,128
KANSAS,1981,144
KANSAS,1982,115
KANSAS,1983,75
KANSAS,1984,61
KANSAS,1985,44
KANSAS,1986,58
KANSAS,1987,62
KANSAS,1988,209
KANSAS,1989,314
KANSAS,1990,95
KANSAS,1991,37
KANSAS,1992,3
KANSAS,1993,1
KANSAS,1995,0
KANSAS,1996,2
KANSAS,1998,0
KANSAS,1999,1
KANSAS,2000,4
KANSAS,2001,12
KANSAS,2002,7
KENTUCKY,1968,2738
KENTUCKY,1969,1359
KENTUCKY,1970,2203
KENTUCKY,1971,2313
KENTUCKY,1972,545
KENTUCKY,1973,1755
KENTUCKY,1974,3154
KENTUCKY,1975,1881
KENTUCKY,1976,989
KENTUCKY,1977,124
KENTUCKY,1978,280
KENTUCKY,1979,1378
KENTUCKY,1980,764
KENTUCKY,1981,47
KENTUCKY,1982,22
KENTUCKY,1983,21
KENTUCKY,1984,11
KENTUCKY,1985,8
KENTUCKY,1986,6
KENTUCKY,1987,273
KENTUCKY,1988,215
KENTUCKY,1989,10
KENTUCKY,1994,1
KENTUCKY,1997,3
KENTUCKY,1998,0
KENTUCKY,2000,0
KENTUCKY,2001,3
KENTUCKY,2002,3
LOUISIANA,1968,69
LOUISIANA,1969,27
LOUISIANA,1970,48
LOUISIANA,1971,157
LOUISIANA,1972,345
LOUISIANA,1973,133
LOUISIANA,1974,327
LOUISIANA,1975,353
LOUISIANA,1976,37
LOUISIANA,1977,59
LOUISIANA,1978,67
LOUISIANA,1979,39
LOUISIANA,1980,68
LOUISIANA,1981,6
LOUISIANA,1982,6
LOUISIANA,1983,45
LOUISIANA,1985,2
LOUISIANA,1986,5
LOUISIANA,1987,707
LOUISIANA,1988,353
LOUISIANA,1989,746
LOUISIANA,1990,120
LOUISIANA,1991,36
LOUISIANA,1992,28
LOUISIANA,1993,20
LOUISIANA,1994,35
LOUISIANA,1995,13
LOUISIANA,1996,18
LOUISIANA,1997,16
LOUISIANA,1998,9
LOUISIANA,1999,11
LOUISIANA,2000,1
LOUISIANA,2001,2
LOUISIANA,2002,0
MAINE,1968,910
MAINE,1969,1117
MAINE,1970,904
MAINE,1971,1021
MAINE,1972,206
MAINE,1973,199
MAINE,1974,562
MAINE,1975,80
MAINE,1976,127
MAINE,1977,83
MAINE,1978,587
MAINE,1979,272
MAINE,1980,329
MAINE,1981,46
MAINE,1982,43
MAINE,1983,21
MAINE,1984,29
MAINE,1985,12
MAINE,1987,1
MAINE,1994,3
MAINE,1995,2
MAINE,2002,0
MARYLAND,1968,1100
MARYLAND,1969,576
MARYLAND,1970,1140
MARYLAND,1971,759
MARYLAND,1972,470
MARYLAND,1973,696
MARYLAND,1974,147
MARYLAND,1975,466
MARYLAND,1976,724
MARYLAND,1977,97
MARYLAND,1978,84
MARYLAND,1979,203
MARYLAND,1980,350
MARYLAND,1981,104
MARYLAND,1982,34
MARYLAND,1983,46
MARYLAND,1984,44
MARYLAND,1985,37
MARYLAND,1986,28
MARYLAND,1987,33
MARYLAND,1988,178
MARYLAND,1989,584
MARYLAND,1990,1078
MARYLAND,1991,233
MARYLAND,1992,74
MARYLAND,1993,74
MARYLAND,1994,59
MARYLAND,1995,0
MARYLAND,1996,28
MARYLAND,1997,11
MARYLAND,1998,2
MARYLAND,1999,8
MARYLAND,2000,9
MARYLAND,2001,8
MARYLAND,2002,5
MASSACHUSETTS,1968,8371
MASSACHUSETTS,1969,4334
MASSACHUSETTS,1970,3391
MASSACHUSETTS,1971,1800
MASSACHUSETTS,1972,804
MASSACHUSETTS,1973,1312
MASSACHUSETTS,1974,1131
MASSACHUSETTS,1975,311
MASSACHUSETTS,1976,184
MASSACHUSETTS,1977,138
MASSACHUSETTS,1978,102
MASSACHUSETTS,1979,201
MASSACHUSETTS,1980,128
MASSACHUSETTS,1981,116
MASSACHUSETTS,1982,102
MASSACHUSETTS,1983,42
MASSACHUSETTS,1984,37
MASSACHUSETTS,1985,25
MASSACHUSETTS,1986,15
MASSACHUSETTS,1987,24
MASSACHUSETTS,1988,17
MASSACHUSETTS,1989,59
MASSACHUSETTS,1990,13
MASSACHUSETTS,1991,3
MASSACHUSETTS,1992,3
MASSACHUSETTS,1993,2
MASSACHUSETTS,1994,2
MASSACHUSETTS,1995,1
MASSACHUSETTS,1996,1
MASSACHUSETTS,1997,3
MASSACHUSETTS,1998,3
MASSACHUSETTS,1999,2
MASSACHUSETTS,2000,0
MASSACHUSETTS,2002,2
MICHIGAN,1968,14314
MICHIGAN,1969,5020
MICHIGAN,1970,7672
MICHIGAN,1971,10179
MICHIGAN,1972,3592
MICHIGAN,1973,5030
MICHIGAN,1974,7007
MICHIGAN,1975,9867
MICHIGAN,1976,5507
MICHIGAN,1977,2304
MICHIGAN,1978,1628
MICHIGAN,1979,1076
MICHIGAN,1980,997
MICHIGAN,1981,394
MICHIGAN,1982,401
MICHIGAN,1983,498
MICHIGAN,1984,206
MICHIGAN,1985,334
MICHIGAN,1986,450
MICHIGAN,1987,1124
MICHIGAN,1988,231
MICHIGAN,1989,164
MICHIGAN,1990,160
MICHIGAN,1991,98
MICHIGAN,1992,78
MICHIGAN,1993,74
MICHIGAN,1994,55
MICHIGAN,1995,59
MICHIGAN,1996,35
MICHIGAN,1997,19
MICHIGAN,1998,28
MICHIGAN,1999,7
MICHIGAN,2000,15
MICHIGAN,2001,8
MICHIGAN,2002,11
MINNESOTA,1968,696
MINNESOTA,1969,693
MINNESOTA,1970,536
MINNESOTA,1971,1397
MINNESOTA,1972,651
MINNESOTA,1973,105
MINNESOTA,1974,100
MINNESOTA,1975,240
MINNESOTA,1976,551
MINNESOTA,1977,38
MINNESOTA,1978,22
MINNESOTA,1979,27
MINNESOTA,1980,30
MINNESOTA,1981,10
MINNESOTA,1982,462
MINNESOTA,1983,30
MINNESOTA,1984,11
MINNESOTA,1985,1
MINNESOTA,1986,23
MINNESOTA,1987,792
MINNESOTA,1988,1
MINNESOTA,1989,1
MINNESOTA,1990,17
MINNESOTA,1991,21
MINNESOTA,1992,19
MINNESOTA,1993,2
MINNESOTA,1994,5
MINNESOTA,1995,6
MINNESOTA,1996,6
MINNESOTA,1997,6
MINNESOTA,1998,14
MINNESOTA,1999,1
MINNESOTA,2001,5
MINNESOTA,2002,2
MISSISSIPPI,1968,247
MISSISSIPPI,1969,51
MISSISSIPPI,1970,73
MISSISSIPPI,1971,162
MISSISSIPPI,1972,128
MISSISSIPPI,1973,487
MISSISSIPPI,1974,403
MISSISSIPPI,1975,373
MISSISSIPPI,1976,62
MISSISSIPPI,1977,38
MISSISSIPPI,1978,92
MISSISSIPPI,1979,125
MISSISSIPPI,1980,65
MISSISSIPPI,1981,6
MISSISSIPPI,1982,10
MISSISSIPPI,1983,4
MISSISSIPPI,1984,21
MISSISSIPPI,1985,5
MISSISSIPPI,1986,0
MISSISSIPPI,1990,6
MISSISSIPPI,1991,16
MISSISSIPPI,1992,30
MISSISSIPPI,1993,11
MISSISSIPPI,1994,7
MISSISSIPPI,1995,14
MISSISSIPPI,1996,15
MISSISSIPPI,1997,8
MISSISSIPPI,1998,2
MISSISSIPPI,1999,3
MISSISSIPPI,2000,1
MISSISSIPPI,2001,3
MISSISSIPPI,2002,4
MISSOURI,1968,880
MISSOURI,1969,428
MISSOURI,1970,314
MISSOURI,1971,802
MISSOURI,1972,699
MISSOURI,1973,757
MISSOURI,1974,453
MISSOURI,1975,540
MISSOURI,1976,422
MISSOURI,1977,1542
MISSOURI,1978,619
MISSOURI,1979,181
MISSOURI,1980,95
MISSOURI,1981,40
MISSOURI,1982,23
MISSOURI,1983,23
MISSOURI,1984,12
MISSOURI,1985,18
MISSOURI,1986,27
MISSOURI,1987,38
MISSOURI,1988,42
MISSOURI,1989,72
MISSOURI,1990,48
MISSOURI,1991,32
MISSOURI,1992,36
MISSOURI,1993,30
MISSOURI,1994,36
MISSOURI,1995,24
MISSOURI,1996,8
MISSOURI,1998,4
MISSOURI,1999,1
MISSOURI,2000,5
MISSOURI,2001,3
MISSOURI,2002,3
MONTANA,1968,627
MONTANA,1969,751
MONTANA,1970,807
MONTANA,1971,381
MONTANA,1972,243
MONTANA,1973,315
MONTANA,1974,183
MONTANA,1975,44
MONTANA,1976,27
MONTANA,1977,16
MONTANA,1978,151
MONTANA,1979,14
MONTANA,1980,52
MONTANA,1981,14
MONTANA,1982,9
MONTANA,1983,7
MONTANA,1984,11
MONTANA,1985,12
MONTANA,1986,6
MONTANA,1987,9
MONTANA,1988,2
MONTANA,1989,4
MONTANA,1990,1
MONTANA,1992,2
MONTANA,1995,0
MONTANA,2000,1
MONTANA,2001,1
NEBRASKA,1968,595
NEBRASKA,1969,298
NEBRASKA,1970,399
NEBRASKA,1971,239
NEBRASKA,1972,267
NEBRASKA,1973,185
NEBRASKA,1974,93
NEBRASKA,1975,91
NEBRASKA,1976,115
NEBRASKA,1977,92
NEBRASKA,1978,28
NEBRASKA,1979,7
NEBRASKA,1980,9
NEBRASKA,1981,7
NEBRASKA,1982,1
NEBRASKA,1983,4
NEBRASKA,1984,4
NEBRASKA,1985,3
NEBRASKA,1986,2
NEBRASKA,1987,6
NEBRASKA,1988,11
NEBRASKA,1989,5
NEBRASKA,1990,9
NEBRASKA,1991,9
NEBRASKA,1992,6
NEBRASKA,1993,2
NEBRASKA,1994,2
NEBRASKA,1995,4
NEBRASKA,1997,2
NEBRASKA,2000,4
NEBRASKA,2001,1
NEVADA,1968,182
NEVADA,1972,50
NEVADA,1973,14
NEVADA,1974,23
NEVADA,1975,102
NEVADA,1976,118
NEVADA,1977,17
NEVADA,1978,11
NEVADA,1979,15
NEVADA,1980,9
NEVADA,1981,17
NEVADA,1982,8
NEVADA,1983,5
NEVADA,1984,7
NEVADA,1985,66
NEVADA,1986,11
NEVADA,1987,13
NEVADA,1988,22
NEVADA,1989,5
NEVADA,1990,21
NEVADA,1991,17
NEVADA,1992,12
NEVADA,1993,26
NEVADA,1994,20
NEVADA,1995,10
NEVADA,1996,20
NEVADA,1997,5
NEVADA,1998,11
NEVADA,1999,4
NEVADA,2000,4
NEVADA,2001,2
NEVADA,2002,4
NEW HAMPSHIRE,1968,303
NEW HAMPSHIRE,1969,230
NEW HAMPSHIRE,1970,431
NEW HAMPSHIRE,1971,610
NEW HAMPSHIRE,1972,156
NEW HAMPSHIRE,1973,213
NEW HAMPSHIRE,1974,178
NEW HAMPSHIRE,1975,132
NEW HAMPSHIRE,1976,30
NEW HAMPSHIRE,1977,95
NEW HAMPSHIRE,1978,15
NEW HAMPSHIRE,1979,7
NEW HAMPSHIRE,1980,22
NEW HAMPSHIRE,1981,25
NEW HAMPSHIRE,1982,18
NEW HAMPSHIRE,1983,25
NEW HAMPSHIRE,1984,21
NEW HAMPSHIRE,1985,11
NEW HAMPSHIRE,1986,15
NEW HAMPSHIRE,1987,12
NEW HAMPSHIRE,1988,168
NEW HAMPSHIRE,1989,16
NEW HAMPSHIRE,1990,11
NEW HAMPSHIRE,1991,6
NEW HAMPSHIRE,1992,6
NEW HAMPSHIRE,1994,5
NEW HAMPSHIRE,1995,0
NEW HAMPSHIRE,1996,1
NEW HAMPSHIRE,1997,0
NEW HAMPSHIRE,1999,1
NEW HAMPSHIRE,2002,3
NEW JERSEY,1968,3808
NEW JERSEY,1969,1835
NEW JERSEY,1970,2772
NEW JERSEY,1971,1789
NEW JERSEY,1972,1042
NEW JERSEY,1973,1665
NEW JERSEY,1974,776
NEW JERSEY,1975,456
NEW JERSEY,1976,563
NEW JERSEY,1977,366
NEW JERSEY,1978,168
NEW JERSEY,1979,602
NEW JERSEY,1980,127
NEW JERSEY,1981,96
NEW JERSEY,1982,55
NEW JERSEY,1983,139
NEW JERSEY,1984,138
NEW JERSEY,1985,55
NEW JERSEY,1986,55
NEW JERSEY,1987,72
NEW JERSEY,1988,56
NEW JERSEY,1989,200
NEW JERSEY,1990,74
NEW JERSEY,1991,24
NEW JERSEY,1992,18
NEW JERSEY,1993,6
NEW JERSEY,1994,1
NEW JERSEY,1995,12
NEW JERSEY,1996,1
NEW JERSEY,1997,2
NEW JERSEY,1998,2
NEW JERSEY,2000,1
NEW JERSEY,2001,2
NEW JERSEY,2002,0
NEW MEXICO,1968,978
NEW MEXICO,1969,1002
NEW MEXICO,1970,783
NEW MEXICO,1971,742
NEW MEXICO,1972,774
NEW MEXICO,1973,1040
NEW MEXICO,1974,183
NEW MEXICO,1975,74
NEW MEXICO,1976,91
NEW MEXICO,1977,124
NEW MEXICO,1978,20
NEW MEXICO,1979,15
NEW MEXICO,2000,1
NEW MEXICO,2001,2
NEW MEXICO,2002,0
NEW YORK,1970,1026
NEW YORK,1974,1816
NEW YORK,1975,2148
NEW YORK,1976,2198
NEW YORK,1977,900
NEW YORK,1978,414
NEW YORK,1979,338
NEW YORK,1980,277
NEW YORK,1981,235
NEW YORK,1982,147
NEW YORK,1983,142
NEW YORK,1984,148
NEW YORK,1985,162
NEW YORK,1986,89
NEW YORK,1987,66
NEW YORK,1988,194
NEW YORK,1989,187
NEW YORK,1992,72
NEW YORK,1993,13
NEW YORK,1994,32
NEW YORK,1995,37
NEW YORK,1996,38
NEW YORK,1997,5
NEW YORK,1998,145
NEW YORK,1999,12
NEW YORK,2000,8
NEW YORK,2001,13
NEW YORK,2002,8
NORTH CAROLINA,1975,126
NORTH CAROLINA,1976,383
NORTH CAROLINA,1977,84
NORTH CAROLINA,1978,81
NORTH CAROLINA,1979,90
NORTH CAROLINA,1980,100
NORTH CAROLINA,1981,23
NORTH CAROLINA,1982,24
NORTH CAROLINA,1983,32
NORTH CAROLINA,1984,26
NORTH CAROLINA,1985,20
NORTH CAROLINA,1986,28
NORTH CAROLINA,1987,31
NORTH CAROLINA,1988,53
NORTH CAROLINA,1989,45
NORTH CAROLINA,1990,327
NORTH CAROLINA,1991,278
NORTH CAROLINA,1992,215
NORTH CAROLINA,1993,172
NORTH CAROLINA,1994,38
NORTH CAROLINA,1995,39
NORTH CAROLINA,1996,21
NORTH CAROLINA,1997,12
NORTH CAROLINA,1998,13
NORTH CAROLINA,1999,9
NORTH CAROLINA,2000,8
NORTH CAROLINA,2001,5
NORTH CAROLINA,2002,1
NORTH DAKOTA,1968,1409
NORTH DAKOTA,1969,408
NORTH DAKOTA,1970,374
NORTH DAKOTA,1971,420
NORTH DAKOTA,1972,398
NORTH DAKOTA,1973,78
NORTH DAKOTA,1974,110
NORTH DAKOTA,1975,514
